20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-CLI 2025.3.0 RC (1415)"
,CompMgr:,,"BEMCmpMgr 2025.3.0-RC (1083)"
,OpenStudio:,,"n/a"
,EnergyPlus:,,"n/a"
,CSE:,,"CSE 1.0.0-rc1 EXE"
,Ruleset:,,"Constructed At Runtime"
Run Title:,,,"MF8  Individual Supply + Individual Exhaust (SZHP-HRV)"
Run Date/Time:,,,"2026-09-23 13:37:41"
NonRes Cond. Area:,,,0
Residential Cond. Area:,,,7320
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Proposed"
Model File:,,,"C:\Users\MichaelSawford\Documents\Claude\Projects\Complex HVAC\v1.1_build\output\EX01_MF_Ventilation\1d\EX01d_MF08_BAL_HRV_SZHP_CZ09\EX01d_MF08_BAL_HRV_SZHP_CZ09.cibd25x"

,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
1,3,21, 01/03 21,0,0,0.147841,0,0,0.981992,0,2.19655,2.69257,0.773183,0,1.12983,6.79213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3476,1269.81,1106.78,8.6698,89.9626,100,0.000458719,0.0060051,0.006288,0,0,0,8.57976,
1,3,22, 01/03 22,0,0,0.147841,0,0,1.17763,0,2.17607,1.02055,0.656865,0,1.32547,5.17895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8197,1269.81,1106.78,8.66731,89.9626,100,0.000458588,0.0060051,0.006288,4e-05,0,0,8.16515,
1,3,23, 01/03 23,0,0,0.147841,0,0.0681664,1.36545,0,1.94545,0.960739,0.431067,0,1.58146,4.91871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2714,1269.81,1106.78,8.66731,89.9626,100,0.000458588,0.0060051,0.006288,0.000308398,0,0,7.73454,
1,3,24, 01/03 24,0,0,0.147841,0,0.0681664,0.949628,0,1.65907,0.470748,0.266851,0,1.16564,3.5623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0983,1269.81,1106.78,8.66731,89.9626,100,0.000458588,0.0060051,0.006288,0.000822165,0,0,8.38396,
1,4,1, 01/04 01,0,0,0.147841,0,0.0681664,0.659968,0,1.36184,0.43952,0.157374,0,0.875976,2.83471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5699,1269.81,1106.78,8.6085,89.9626,100,0.000455476,0.0060051,0.006288,0.0018176,0,0,7.96892,
1,4,2, 01/04 02,0,0,0.147841,0,0.0681664,0.32116,0,1.25303,0.413923,0.130004,0,0.537168,2.33412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4009,1269.81,1106.78,8.59354,89.9626,100,0.000454684,0.0060051,0.006288,0.00100802,0,0,6.26543,
1,4,3, 01/04 03,0,0,0.147841,0,0.0681664,0,0,1.18786,0.400341,0.102635,0,0.216008,1.90684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5737,1269.81,1106.78,8.56014,89.9626,100,0.000452917,0.0060051,0.006288,0.000277271,0,0,4.83036,
1,4,4, 01/04 04,0,0,0.147841,0,0.0681664,0,0,1.18448,0.649152,0.11632,0,0.216008,2.16596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0387,1269.81,1106.78,8.56908,89.9626,100,0.00045339,0.0060051,0.006288,7.31e-05,0,0,4.41021,
1,4,5, 01/04 05,0,0,0.147841,0,0.0681664,0,0,1.12495,2.56336,0.143689,0,0.216008,4.04801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82453,1269.81,1106.78,8.57095,89.9626,100,0.000453489,0.0060051,0.006288,9.56e-06,0,0,4.242,
1,4,6, 01/04 06,0,0,0.147841,0,0.0681664,0,0,1.219,0.389013,0.212113,0,0.216008,2.03613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0102,1269.81,1106.78,8.55176,89.9626,100,0.000452474,0.0060051,0.006288,9.81e-05,0,0,4.3878,
1,4,7, 01/04 07,0,0,0.147841,0,0.0681664,1.1144,0,1.369,0.428119,0.287378,0,1.33041,3.4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1228,1269.81,1106.78,8.54667,89.9626,100,0.000452204,0.0060051,0.006288,0.000932243,0,0,6.047,
1,4,8, 01/04 08,0,0,0.147841,0,0.0681664,0.513736,0,1.47074,0.561541,0.280536,0,0.729744,3.04256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4526,1269.81,1106.78,8.08668,89.9626,100,0.000427866,0.0060051,0.006288,0.000470961,-1.67874,0,4.73526,
1,4,9, 01/04 09,0,0,0.147841,0,0.0681664,3.53948,0,1.38294,0.888312,0.23264,0,3.75549,6.25939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96433,1269.81,1106.78,3.15172,89.9626,100,0.000166758,0.0060051,0.006288,0.000100617,-4.88999,0,1.99565,
1,4,10, 01/04 10,0,0,0.147841,0,0,5.19315,0,1.32977,2.58909,0.198428,0,5.34099,9.45828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71684,1269.81,1106.78,2.88991,89.9626,100,0.000152905,0.0060051,0.006288,0,-7.37613,0,1.80127,
1,4,11, 01/04 11,0,0,0.147841,0,0,3.20577,0,1.35231,6.39913,0.184743,0,3.35361,11.2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6988,1269.81,1106.78,2.46036,89.9626,100,0.000130178,0.0060051,0.006288,0,-8.88177,0,1.7871,
1,4,12, 01/04 12,0,0,0.147841,0,0,2.67497,0,1.33088,6.95163,0.171058,0,2.82281,11.2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70262,1269.81,1106.78,2.46103,89.9626,100,0.000130213,0.0060051,0.006288,0,-9.79678,0,1.7901,
1,4,13, 01/04 13,0,0,0.147841,0,0,2.09583,0,1.31879,5.0568,0.143689,0,2.24367,8.76296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70046,1269.81,1106.78,2.45116,89.9626,100,0.000129691,0.0060051,0.006288,0,-9.78608,0,1.78841,
1,4,14, 01/04 14,0,0,0.147841,0,0,1.17175,0,1.35906,4.02269,0.143689,0,1.31959,6.84503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70252,1269.81,1106.78,2.44747,89.9626,100,0.000129496,0.0060051,0.006288,0,-8.69173,0,1.79002,
1,4,15, 01/04 15,0,0,0.147841,0,0,2.61597,0,1.42556,3.46455,0.143689,0,2.76381,7.79761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69767,1269.81,1106.78,2.33758,89.9626,100,0.000123681,0.0060051,0.006288,0,-6.87138,0,1.78621,
1,4,16, 01/04 16,0,0,0.147841,0,0,1.33006,0,1.49922,2.44041,0.177901,0,1.4779,5.59544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82721,1269.81,1106.78,2.70266,89.9626,100,0.000142998,0.0060051,0.006288,0,-4.31472,0,1.88795,
1,4,17, 01/04 17,0,0,0.147841,0,0,1.35187,0,1.68241,3.21636,0.212113,0,1.49971,6.61059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24782,1269.81,1106.78,6.11869,89.9626,100,0.00032374,0.0060051,0.006288,0,-1.15187,0,3.00368,
1,4,18, 01/04 18,0,0,0.147841,0,0,0.510837,0,1.89695,2.43522,0.301063,0,0.658678,5.29191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2678,1269.81,1106.78,8.65227,89.9626,100,0.000457791,0.0060051,0.006288,0,0,0,4.59013,
1,4,19, 01/04 19,0,0,0.147841,0,0,0.598649,0,2.03865,5.24706,0.574758,0,0.74649,8.60696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2289,1269.81,1106.78,8.65277,89.9626,100,0.000457818,0.0060051,0.006288,0,0,0,4.55962,
1,4,20, 01/04 20,0,0,0.147841,0,0,1.20732,0,2.11929,1.66394,0.800555,0,1.35516,5.93894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2759,1269.81,1106.78,8.66159,89.9626,100,0.000458285,0.0060051,0.006288,0,0,0,4.59648,
1,4,21, 01/04 21,0,0,0.147841,0,0,1.72917,0,2.19655,3.1106,0.773183,0,1.87701,7.95735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.219,1269.81,1106.78,8.65242,89.9626,100,0.0004578,0.0060051,0.006288,0,0,0,4.55184,
1,4,22, 01/04 22,0,0,0.147841,0,0,2.91438,0,2.17607,1.66436,0.656865,0,3.06222,7.55952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4266,1269.81,1106.78,8.6488,89.9626,100,0.000457608,0.0060051,0.006288,0,0,0,4.71489,
1,4,23, 01/04 23,0,0,0.147841,0,0,1.73072,0,1.94545,2.36774,0.431067,0,1.87857,6.62282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2528,1269.81,1106.78,8.63964,89.9626,100,0.000457123,0.0060051,0.006288,0,0,0,4.57837,
1,4,24, 01/04 24,0,0,0.147841,0,0,1.07566,0,1.65907,0.477311,0.266851,0,1.2235,3.62673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.331,1269.81,1106.78,8.64326,89.9626,100,0.000457315,0.0060051,0.006288,0.00082961,0,0,6.21057,
1,5,1, 01/05 01,0,0,0.147841,0,0.0681664,0.936759,0,1.35815,0.437566,0.157374,0,1.15277,3.10586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4333,1269.81,1106.78,6.04496,89.9626,100,0.000319839,0.0060051,0.006288,0.000881491,0,0,4.72015,
1,5,2, 01/05 02,0,0,0.147841,0,0.0681664,0.0985195,0,1.23878,0.418388,0.130004,0,0.314527,2.1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2348,1269.81,1106.78,5.99509,89.9626,100,0.0003172,0.0060051,0.006288,0.00163865,0,0,6.13501,
1,5,3, 01/05 03,0,0,0.147841,0,0.0681664,0,0,1.19145,0.405133,0.102635,0,0.216008,1.91522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7127,1269.81,1106.78,5.99931,89.9626,100,0.000317423,0.0060051,0.006288,0.000599069,0,0,4.15417,
1,5,4, 01/05 04,0,0,0.147841,0,0.0681664,0.385805,0,1.18438,0.39842,0.11632,0,0.601813,2.30093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57841,1269.81,1106.78,5.9573,89.9626,100,0.000315201,0.0060051,0.006288,0.000136789,0,0,3.26332,
1,5,5, 01/05 05,0,0,0.147841,0,0.0681664,0.490256,0,1.12854,0.389138,0.143689,0,0.706264,2.36763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64904,1269.81,1106.78,5.8449,89.9626,100,0.000309254,0.0060051,0.006288,0.000182414,0,0,3.31879,
1,5,6, 01/05 06,0,0,0.147841,0,0.0681664,0,0,1.22259,0.464043,0.212113,0,0.216008,2.11475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9596,1269.81,1106.78,5.85271,89.9626,100,0.000309667,0.0060051,0.006288,0.000315754,0,0,3.5627,
1,5,7, 01/05 07,0,0,0.147841,0,0.0681664,0,0,1.39369,0.714344,0.287378,0,0.216008,2.61142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0659,1269.81,1106.78,5.88205,89.9626,100,0.000311219,0.0060051,0.006288,0.00077179,0,0,4.43157,
1,5,8, 01/05 08,0,0,0.147841,0,0.0681664,0.414466,0,1.49912,2.44347,0.280536,0,0.630474,4.8536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3064,1269.81,1106.78,5.94419,89.9626,100,0.000314507,0.0060051,0.006288,0.000860577,-0.359183,0,4.62047,
1,5,9, 01/05 09,0,0,0.147841,0,0,0.745647,0,1.3898,3.50555,0.23264,0,0.893488,6.02148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94428,1269.81,1106.78,4.70521,89.9626,100,0.000248953,0.0060051,0.006288,0.000266434,-3.67636,0,2.76528,
1,5,10, 01/05 10,0,0,0.147841,0,0,1.18405,0,1.30466,1.26239,0.198428,0,1.3319,4.09738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03692,1269.81,1106.78,3.25758,89.9626,100,0.000172359,0.0060051,0.006288,0,-6.48761,0,2.05265,
1,5,11, 01/05 11,0,0,0.147841,0,0,1.35382,0,1.32012,0.965565,0.184743,0,1.50166,3.97209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02991,1269.81,1106.78,3.20934,89.9626,100,0.000169806,0.0060051,0.006288,0,-7.83564,0,2.04715,
1,5,12, 01/05 12,0,0,0.147841,0,0,1.56133,0,1.32012,3.09229,0.171058,0,1.70917,6.29264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02955,1269.81,1106.78,3.07426,89.9626,100,0.000162659,0.0060051,0.006288,0,-6.69083,0,2.04687,
1,5,13, 01/05 13,0,0,0.147841,0,0,1.82381,0,1.32217,5.09336,0.143689,0,1.97165,8.53087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02647,1269.81,1106.78,3.07532,89.9626,100,0.000162715,0.0060051,0.006288,0,-5.30081,0,2.04444,
1,5,14, 01/05 14,0,0,0.147841,0,0,1.14703,0,1.35189,1.66719,0.143689,0,1.29487,4.45764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01978,1269.81,1106.78,3.0294,89.9626,100,0.000160285,0.0060051,0.006288,0,-6.60026,0,2.03919,
1,5,15, 01/05 15,0,0,0.147841,0,0,0.457728,0,1.40086,3.51219,0.143689,0,0.605569,5.66231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02144,1269.81,1106.78,3.04112,89.9626,100,0.000160906,0.0060051,0.006288,0,-3.48134,0,2.0405,
1,5,16, 01/05 16,0,0,0.147841,0,0,0.526676,0,1.44256,4.08839,0.177901,0,0.674518,6.38336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03933,1269.81,1106.78,3.13924,89.9626,100,0.000166097,0.0060051,0.006288,0,-2.00878,0,2.05455,
1,5,17, 01/05 17,0,0,0.147841,0,0,0.457212,0,1.62943,4.96305,0.212113,0,0.605053,7.40965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50413,1269.81,1106.78,4.21873,89.9626,100,0.000223213,0.0060051,0.006288,0,-0.788703,0,2.4196,
1,5,18, 01/05 18,0,0,0.147841,0,0,0.923431,0,1.87574,2.66923,0.301063,0,1.07127,5.9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33933,1269.81,1106.78,5.97741,89.9626,100,0.000316265,0.0060051,0.006288,0,0,0,3.07555,
1,5,19, 01/05 19,0,0,0.147841,0,0,1.04935,0,2.04213,1.61201,0.574758,0,1.19719,5.4261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54193,1269.81,1106.78,6.02218,89.9626,100,0.000318633,0.0060051,0.006288,7.62e-05,0,0,3.23467,
1,5,20, 01/05 20,0,0,0.147841,0,0,0.26511,0,2.14768,1.11134,0.800555,0,0.412952,4.47253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17985,1269.81,1106.78,6.01521,89.9626,100,0.000318265,0.0060051,0.006288,0.000336117,0,0,3.73568,
1,5,21, 01/05 21,0,0,0.147841,0,0,0.161841,0,2.23908,0.751588,0.773183,0,0.309683,4.07353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25554,1269.81,1106.78,6.00052,89.9626,100,0.000317488,0.0060051,0.006288,0.000375495,0,0,3.79513,
1,5,22, 01/05 22,0,0,0.147841,0,0,0.632104,0,2.22228,0.598899,0.656865,0,0.779945,4.25799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4442,1269.81,1106.78,6.1501,89.9626,100,0.000325402,0.0060051,0.006288,0.000844076,0,0,4.7287,
1,5,23, 01/05 23,0,0,0.147841,0,0,0.116814,0,1.97035,0.522207,0.431067,0,0.264655,3.18828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2131,1269.81,1106.78,6.12108,89.9626,100,0.000323866,0.0060051,0.006288,0.00110129,0,0,5.33254,
1,5,24, 01/05 24,0,0,0.147841,0,0,0.64104,0,1.68828,0.740563,0.266851,0,0.788881,3.48457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9235,1269.81,1106.78,6.16979,89.9626,100,0.000326443,0.0060051,0.006288,0.00177786,0,0,6.67588,
1,6,1, 01/06 01,0,0,0.147841,0,0,0.610937,0,1.35815,2.62513,0.157374,0,0.758779,4.89943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8319,1269.81,1106.78,4.42673,89.9626,100,0.000234218,0.0060051,0.006288,0.00217083,0,0,6.60395,
1,6,2, 01/06 02,0,0,0.147841,0,0,0.805873,0,1.23878,0.421227,0.130004,0,0.953714,2.74373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0532,1269.81,1106.78,4.42091,89.9626,100,0.000233911,0.0060051,0.006288,0.00148429,0,0,5.207,
1,6,3, 01/06 03,0,0,0.147841,0,0,0,0,1.19145,0.408347,0.102635,0,0.147841,1.85027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50192,1269.81,1106.78,4.40316,89.9626,100,0.000232971,0.0060051,0.006288,0.000430083,0,0,3.20325,
1,6,4, 01/06 04,0,0,0.147841,0,0,0.422579,0,1.18438,0.401611,0.11632,0,0.570421,2.27273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79091,1269.81,1106.78,4.39747,89.9626,100,0.00023267,0.0060051,0.006288,0.00013608,0,0,2.64483,
1,6,5, 01/06 05,0,0,0.147841,0,0,0.255759,0,1.12854,0.392838,0.143689,0,0.4036,2.06867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5844,1269.81,1106.78,4.39098,89.9626,100,0.000232327,0.0060051,0.006288,5.18e-05,0,0,2.48264,
1,6,6, 01/06 06,0,0,0.147841,0,0,0.397038,0,1.22259,0.468675,0.212113,0,0.54488,2.44826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54192,1269.81,1106.78,4.38864,89.9626,100,0.000232203,0.0060051,0.006288,3.51e-05,0,0,2.44928,
1,6,7, 01/06 07,0,0,0.147841,0,0,0.779231,0,1.39369,0.539249,0.287378,0,0.927072,3.14739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88705,1269.81,1106.78,4.38026,89.9626,100,0.000231759,0.0060051,0.006288,0.0001788,0,0,2.72033,
1,6,8, 01/06 08,0,0,0.147841,0,0,0.962713,0,1.49912,0.610531,0.280536,0,1.11055,3.50074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86047,1269.81,1106.78,4.32596,89.9626,100,0.000228887,0.0060051,0.006288,0.0001788,-0.828463,0,2.69946,
1,6,9, 01/06 09,0,0,0.147841,0,0,2.04131,0,1.3898,0.604948,0.23264,0,2.18915,4.41654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95183,1269.81,1106.78,3.08999,89.9626,100,0.000163491,0.0060051,0.006288,0,-2.32861,0,1.98583,
1,6,10, 01/06 10,0,0,0.147841,0,0,2.35994,0,1.30466,0.727411,0.198428,0,2.50778,4.73828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92497,1269.81,1106.78,2.90843,89.9626,100,0.000153885,0.0060051,0.006288,0,-7.05617,0,1.96473,
1,6,11, 01/06 11,0,0,0.147841,0,0,0.94261,0,1.32012,2.26922,0.184743,0,1.09045,4.86454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9316,1269.81,1106.78,2.91983,89.9626,100,0.000154488,0.0060051,0.006288,0,-8.76759,0,1.96994,
1,6,12, 01/06 12,0,0,0.147841,0,0,1.89066,0,1.32012,2.82499,0.171058,0,2.0385,6.35467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92278,1269.81,1106.78,2.90745,89.9626,100,0.000153833,0.0060051,0.006288,0,-7.60558,0,1.96301,
1,6,13, 01/06 13,0,0,0.147841,0,0,1.72942,0,1.32217,1.38573,0.143689,0,1.87726,4.72885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9338,1269.81,1106.78,2.914,89.9626,100,0.00015418,0.0060051,0.006288,0,-4.25152,0,1.97167,
1,6,14, 01/06 14,0,0,0.147841,0,0,0.768688,0,1.35189,0.615259,0.143689,0,0.91653,3.02737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93146,1269.81,1106.78,2.9164,89.9626,100,0.000154307,0.0060051,0.006288,0,-6.04052,0,1.96982,
1,6,15, 01/06 15,0,0,0.147841,0,0,0,0,1.40086,0.629961,0.143689,0,0.147841,2.32235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92609,1269.81,1106.78,2.90406,89.9626,100,0.000153654,0.0060051,0.006288,0,-3.54829,0,1.96561,
1,6,16, 01/06 16,0,0,0.147841,0,0,0,0,1.44256,0.876879,0.177901,0,0.147841,2.64518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00572,1269.81,1106.78,3.06429,89.9626,100,0.000162132,0.0060051,0.006288,0,-3.51518,0,2.02815,
1,6,17, 01/06 17,0,0,0.147841,0,0,0.0162732,0,1.62943,2.38722,0.212113,0,0.164115,4.39288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32992,1269.81,1106.78,3.82576,89.9626,100,0.000202421,0.0060051,0.006288,0,-1.01882,0,2.28277,
1,6,18, 01/06 18,0,0,0.147841,0,0,0.57438,0,1.87574,2.72975,0.301063,0,0.722221,5.62877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43846,1269.81,1106.78,4.37156,89.9626,100,0.000231299,0.0060051,0.006288,0,0,0,2.36802,
1,6,19, 01/06 19,0,0,0.147841,0,0,1.01047,0,2.04213,1.73788,0.574758,0,1.15831,5.51309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43905,1269.81,1106.78,4.37772,89.9626,100,0.000231625,0.0060051,0.006288,0,0,0,2.36849,
1,6,20, 01/06 20,0,0,0.147841,0,0,0.987392,0,2.14768,3.07262,0.800555,0,1.13523,7.15609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4371,1269.81,1106.78,4.37258,89.9626,100,0.000231353,0.0060051,0.006288,0,0,0,2.36695,
1,6,21, 01/06 21,0,0,0.147841,0,0,5.2483,0,2.23908,1.57926,0.773183,0,5.39614,9.98765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4362,1269.81,1106.78,4.36951,89.9626,100,0.000231191,0.0060051,0.006288,0,0,0,2.36624,
1,6,22, 01/06 22,0,0,0.147841,0,0,5.96172,0,2.22228,0.863563,0.656865,0,6.10956,9.85228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44072,1269.81,1106.78,4.39107,89.9626,100,0.000232331,0.0060051,0.006288,0,0,0,2.36979,
1,6,23, 01/06 23,0,0,0.147841,0,0,2.09956,0,1.97035,2.97163,0.431067,0,2.2474,7.62045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43888,1269.81,1106.78,4.37719,89.9626,100,0.000231597,0.0060051,0.006288,0,0,0,2.36834,
1,6,24, 01/06 24,0,0,0.147841,0,0,0.139372,0,1.68828,3.19223,0.266851,0,0.287213,5.43457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43828,1269.81,1106.78,4.37339,89.9626,100,0.000231396,0.0060051,0.006288,0,0,0,2.36788,
